Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
11.95229887,0.00622665,-0.601251278,0.067246488,0.605032198
11.96232087,-0.014325601,-0.495881821,-0.008343977,0.496158871
11.97234188,-0.082051657,-0.485116512,0.019052567,0.49237537
11.98236388,0.028795952,-0.440372558,-0.011333073,0.441458532
11.99238487,0.050108984,-0.313176615,0.06710674,0.324181765
12.00240687,-0.021907503,-0.176424639,0.029686314,0.180241142
12.01242787,-0.119154104,-0.205124162,0.013817555,0.237622699
12.02244987,-0.039153568,-0.214712317,0.022498916,0.219409622
12.03247087,0.052676501,-0.142100433,0.057377558,0.162047928
12.04249287,0.096907038,0.016209551,0.006035496,0.098438563
12.05251388,-0.013198477,0.157223918,0.012177411,0.158246167
12.06253588,-0.153885742,0.178665968,0.003048738,0.235821214
12.07255687,-0.176693922,0.249554304,0.037627417,0.30808102
12.08257888,0.023162722,0.309815708,0.044663372,0.31387434
12.09259987,0.080836477,0.384922681,0.06861883,0.399260004
12.10262187,0.020624308,0.433551343,0.028501668,0.434976406
12.11264287,0.02315078,0.4906615,-0.007422456,0.491263432
12.12266487,-0.051624153,0.52240914,-0.003230002,0.524963614
12.13268588,-0.065729757,0.534172642,-0.006223776,0.538237445
12.14270787,0.003009973,0.570632553,0.030148244,0.571436337
12.15272887,0.01131486,0.629515111,0.026255752,0.630163999
12.16275088,0.004896171,0.671327819,0.079692872,0.676059145
12.17277187,0.02982207,0.691895473,0.062624264,0.695363574
12.18279387,-0.000502258,0.692617897,0.065466596,0.695705166
12.19281487,0.000995813,0.599648228,-9.76485E-05,0.599649063
12.20283687,0.000417537,0.515304846,-0.011324303,0.515429431
12.21285788,-0.070790344,0.493489323,-0.008032905,0.498605568
12.22287987,-0.068241049,0.435064383,0.021303161,0.440898722
12.23290087,0.00582443,0.403185144,0.073393666,0.409852186
12.24292288,0.012977626,0.353154942,0.063213079,0.359002402
12.25294387,0.037516001,0.311692737,0.034619025,0.315845357
12.26296587,-0.051939323,0.320211217,-0.028401681,0.325637179
12.27298687,-0.049154554,0.262502999,0.010515633,0.26727247
12.28300887,-0.00629942,0.218393157,-0.003705381,0.218515409
12.29302988,0.035703391,0.215490983,0.071889762,0.229954852
12.30305187,0.013473017,0.160456021,0.027583655,0.163366199
12.31307287,-0.070982718,0.095360312,0.079075406,0.142776241
12.32309488,-0.11094845,0.00334014,-0.010141411,0.11146104
12.33311688,0.029208313,-0.021826505,0.045093142,0.057990632
12.34313787,0.138840235,-0.066757944,-0.037535031,0.158562646
12.35315987,-0.034349021,-0.170912469,0.053626569,0.182391711
12.36318087,-0.137967228,-0.216328652,0.002283338,0.256589663
12.37320287,-0.052580178,-0.285417159,0.07458182,0.299649925
12.38322387,0.03546138,-0.307736402,0.018746173,0.310339526
12.39324587,0.026985293,-0.367903776,0.03716081,0.370759113
12.40326688,0.033871787,-0.417542836,0.004381903,0.418937369
12.41328888,-0.071130972,-0.438503752,0.001989223,0.444239927
12.42330987,-0.092560218,-0.490942495,0.016808406,0.499874434
12.43333187,-0.032825319,-0.545163324,0.018601747,0.546467361
12.44335287,0.020323706,-0.58412705,0.045546886,0.58625249
12.45337487,0.029688772,-0.603250039,0.02279654,0.604410221
12.46339587,-0.017364792,-0.574453014,0.009322216,0.57479101
12.47341787,-0.069443141,-0.470281505,0.007527121,0.475440534
12.48343888,-0.002630292,-0.412447207,0.050640396,0.415552724
12.49346088,-0.014759638,-0.373471969,0.008129384,0.373851903
12.50348187,-0.014716496,-0.348657629,0.023249114,0.349741674
12.51350388,-0.012091987,-0.330305083,-0.005039715,0.330564763
12.52352487,-0.025816933,-0.257415812,0.010379393,0.258915326
12.53354687,-0.072733817,-0.160269331,0.051242659,0.183309237
12.54356787,-0.006952723,-0.08297189,0.053936471,0.099205936
12.55358987,0.05125418,-0.006163815,0.043010949,0.067193194
12.56361088,-0.041345534,0.001097632,0.045405968,0.06141954
12.57363287,-0.035028929,0.00670376,0.010526742,0.03718573
12.58365387,-0.03835413,0.012990512,0.015017989,0.043189498
12.59367588,0.045062257,0.017770867,0.024598652,0.05432775
12.60369687,0.010216283,0.098895036,0.037622155,0.106301586
12.61371887,-0.066096606,0.100720227,0.059029396,0.134155861
12.62373987,-0.07071793,0.092595246,0.015919045,0.117593883
12.63376187,-0.038768323,0.137318488,0.022953245,0.144520592
12.64378288,0.03219191,0.141092738,-0.005933754,0.14484022
12.65380487,0.080710835,0.182082789,0.058133018,0.207479707
12.66382475,-0.000664289,0.192789388,0.04690461,0.198414293
12.67384675,-0.105846307,0.189983656,0.07968527,0.231618161
12.68386775,-0.093271276,0.189472774,0.003640476,0.211217225
12.69388975,0.049505223,0.221932532,0.028636154,0.229182995
12.70391075,0.090397059,0.263974451,-0.006241318,0.279093341
12.71393275,-0.010552242,0.270587579,0.04779748,0.274979248
12.72395375,-0.085337481,0.250009126,0.051388839,0.269124249
12.73397575,-0.058216368,0.282639896,0.023694087,0.289544239
12.74399675,0.032613115,0.296852102,0.041659073,0.301529873
12.75401875,0.031270535,0.240978759,-0.009832678,0.243198047
12.76403975,-0.051819231,0.211634635,0.043158299,0.22211954
12.77406175,-0.026732643,0.207370809,0.035373316,0.212057912
12.78408275,0.022063934,0.196316501,0.074290629,0.211059431
12.79410475,-0.034514474,0.181057534,0.017107784,0.185110118
12.80412575,-0.043173926,0.158053674,0.021598445,0.165261746
12.81414775,-0.009481603,0.139564175,-0.009088327,0.140180803
12.82416875,-0.024795027,0.106145849,0.024740154,0.111775712
12.83419075,-0.0305779,0.071745957,0.03746545,0.086522542
12.84421175,-0.021771093,0.026359796,0.089257747,0.095581195
12.85423375,-0.034747878,-0.005350595,0.020847078,0.040873519
12.86425475,-0.009700969,-0.02260783,0.010817349,0.026874483
12.87427675,0.03582907,-0.045912164,-0.00849425,0.058854068
12.88429775,-0.022582938,-0.079420099,0.025183958,0.086323652
12.89431975,-0.021815596,-0.09334834,0.033116875,0.101422681
12.90434075,-0.00695836,-0.117603678,0.034464074,0.12274696
12.91436275,-0.038696878,-0.100299309,0.052875786,0.119805044
12.92438375,-0.085505936,-0.089602641,0.015454191,0.124814784
12.93440575,-0.032337949,-0.098941896,0.045240492,0.113498652
12.94442675,0.017820354,-0.118877046,-0.014634996,0.12109294
12.95444875,0.021876211,-0.123268552,0.025632439,0.127791731
12.96446975,-0.004334408,-0.140057754,0.015006294,0.140926045
12.97449175,-0.044996257,-0.146280808,0.065302874,0.166394721
12.98451275,-0.050666585,-0.14332484,0.030126609,0.154973304
12.99453475,-0.016933756,-0.147781112,0.023839098,0.150646314
13.00455575,-0.004291217,-0.157836706,0.039558168,0.162774964
13.01457775,-0.001621433,-0.160881863,0.042853074,0.166499216
13.02459875,-0.016750048,-0.121590876,0.029382259,0.126207062
13.03462075,-0.029833682,-0.108327107,0.007080978,0.112583085
13.04464175,-0.021760792,-0.108071757,-0.003242866,0.110288499
13.05466375,-0.013092089,-0.081666471,0.013977184,0.083881923
13.06468475,-0.007269921,-0.076899931,0.082240503,0.112827087
13.07470675,-0.029066641,-0.049577884,0.067874479,0.08893695
13.08472775,-0.024789887,-0.038028253,0.035845186,0.05784085
13.09474975,0.003758545,-0.021793139,-0.025522512,0.033770789
13.10477075,0.005858202,0.007591431,-0.027613476,0.029231018
13.11479275,-0.036051104,0.038372828,0.026426491,0.058911081
13.12481375,-0.042823838,0.038779785,0.070136767,0.09086759
13.13483575,0.015204529,0.039032302,0.057563499,0.071191676
13.14485675,0.014686671,0.056009976,0.037206418,0.068826835
13.15487875,-0.030065277,0.078228062,0.009365485,0.084328304
13.16489975,-0.038423077,0.080203206,0.035113699,0.095613069
13.17492175,-0.051344337,0.074779018,0.027030509,0.094650889
13.18494275,-0.035725423,0.075749217,0.012811249,0.084725308
13.19496475,0.022817137,0.081564666,0.040055181,0.093690096
13.20498575,-0.027596318,0.057270764,0.012660976,0.064821273
13.21500775,-0.05885736,0.009540993,0.054573818,0.080830198
13.22502875,0.02165763,-0.015691524,0.024636658,0.036362643
13.23505075,-0.027818631,-0.032801738,0.049783779,0.065789474
13.24507175,-0.055359971,-0.026206892,0.023137432,0.065474181
13.25509375,0.015976393,-0.016216586,0.068793077,0.072461784
13.26511475,0.018452771,0.016781555,-0.001710895,0.02500105
13.27513675,-0.032320526,0.033691556,0.025381594,0.053140969
13.28515775,-0.033436814,0.057672614,-0.021922381,0.070176504
13.29517975,-0.001270221,0.052119979,0.051423923,0.073229267
13.30520075,0.007586219,0.044019429,0.021635867,0.049632365
13.31522275,-0.026930151,0.02925457,0.073728712,0.083767451
13.32524375,-0.039204105,0.0002417,0.054268593,0.066948491
13.33526575,-0.012133936,-0.017427864,0.042741392,0.047726193
13.34528675,0.001697817,-0.015282118,-7.01666E-05,0.015376301
13.35530875,-0.028476676,-0.0151302,-0.002314328,0.032329555
13.36532975,-0.050483014,-0.030368264,0.020137811,0.06225992
13.37535175,0.002380854,-0.035096331,0.058157576,0.067968556
13.38537275,0.007107473,-0.021397264,0.076268157,0.079531069
13.39539475,-0.047028849,-0.02879656,0.036899439,0.066351512
13.40541575,0.001208843,-0.030828503,0.009059091,0.032154705
13.41543775,0.003585289,-0.033735492,-0.000667752,0.033932044
13.42545875,-0.067525606,-0.034353644,0.025528944,0.079947528
13.43548075,-0.035493403,-0.022100045,0.044987893,0.061417458
13.44550175,0.015161515,-0.019621894,0.058761594,0.063779426
13.45552375,0.002178001,0.001251423,0.056967083,0.057022437
13.46554475,-0.028207695,0.011517809,0.01460576,0.033788492
13.47556675,-0.032699457,0.013957258,0.009368409,0.036767195
13.48558775,0.013537949,0.01338202,0.006676351,0.020172461
13.49560975,-0.014594381,0.029193293,0.04634737,0.05668618
13.50563175,-0.038311354,0.006356115,0.065211073,0.075898907
13.51565275,-0.002940396,0.009708233,0.055333371,0.056255468
13.52567375,-0.031267506,-0.005412384,-0.009032779,0.032993059
13.53569575,-0.003424952,-0.012562898,-0.023102934,0.026519846
13.54571675,0.008576915,0.026553202,0.015069444,0.031713154
13.55573875,-0.039705331,0.015708125,0.063867382,0.076826434
13.56576075,-0.026265126,0.006109399,0.060720411,0.066439069
13.57578175,-0.000137008,0.003476718,0.017008966,0.0173612
13.58580375,-0.017745628,0.007443743,0.01820706,0.026491766
13.59582475,-0.027509035,0.01672427,0.002638264,0.032301836
13.60584675,-0.017689938,0.009968973,0.032577762,0.038387822
13.61586775,0.028857832,0.011507786,0.031831073,0.044479442
13.62588975,-0.03226865,-0.000372687,0.049192041,0.058832487
13.63591075,-0.042606724,-0.003102551,0.04694554,0.063473163
13.64593275,0.023855667,0.003214881,0.02239659,0.032879105
13.65595375,-0.019951586,0.004085568,0.012367446,0.023826694
13.66597625,-0.025450079,0.000397273,-0.000355511,0.025455662
13.67599725,-0.00106232,0.009787618,0.033025659,0.034461865
13.68601925,-0.027145603,0.007347931,0.05981994,0.066100689
13.69604025,-0.001750752,0.003068025,0.065954838,0.066049365
13.70606225,-0.020725529,-0.014494261,0.028233281,0.037904476
13.71608325,-0.022742631,-0.012817764,9.2386E-05,0.026106146
13.72610525,0.011076915,0.001595614,-0.000506954,0.011202724
13.73612625,-0.023244377,-0.000591711,0.039608454,0.045929085
13.74614825,-0.021823083,0.004728835,0.053378647,0.057860944
13.75616925,0.00272911,0.001664748,0.053378062,0.053473703
13.76619125,-0.003536259,-0.006471717,0.018052694,0.019500974
13.77621225,-0.005522951,0.015802146,0.001138453,0.016778167
13.78623425,-0.04300549,0.01242241,0.007127171,0.04532753
13.79625525,-0.010989467,0.014045112,0.033324451,0.037796199
13.80627725,-0.003239563,0.004542857,0.058172779,0.058439751
13.81629825,-0.042198328,-0.005421374,0.043952351,0.061171066
13.82632025,-0.016387219,-0.002757035,0.039010869,0.042402713
13.83634125,0.012476976,-0.013537583,0.010570596,0.021229192
13.84636325,-0.028851071,-0.023193017,0.015661182,0.040194191
13.85638425,-0.027522588,-0.000810616,0.027035771,0.038588637
13.86640625,-0.006218715,-0.008150178,0.043351257,0.044546934
13.87642725,-0.012676439,-0.008618056,0.038260086,0.041216467
13.88644925,-0.034031914,-0.008467353,0.016255844,0.038653845
13.89647025,-0.045603467,-0.000789776,0.001739547,0.045643466
13.90649225,-0.001002158,-0.001960206,0.029882196,0.029963183
13.91651325,-0.006925881,-0.012313807,0.04979138,0.051756924
13.92653525,-0.025931099,0.006144866,0.029588081,0.039820043
13.93655625,0.007003685,0.008057381,0.006837734,0.012677839
13.94657825,-0.01207969,0.007230119,-0.006931289,0.015691918
13.95659925,-0.035377372,0.019751922,0.022559727,0.046374974
13.96662125,-0.000804088,0.002961167,0.040077401,0.04019469
13.97664225,-0.000195571,0.015691862,0.046518109,0.049093861
13.98666425,0.004410418,0.00657058,0.037837332,0.038656022
13.99668525,-0.033718271,-0.008282398,0.018378384,0.039284665
14.00670725,-0.021877768,-0.012034712,0.014335619,0.02879203
14.01672825,0.024588803,0.000587143,0.00205705,0.024681682
14.02675025,0.009370049,-0.005887881,0.052352461,0.053509299
14.03677125,-0.029533482,-0.010103377,0.034538333,0.046553209
14.04679325,-0.042690106,-0.004876176,0.033938994,0.054754703
14.05681425,-0.026504328,-0.024591745,0.022262104,0.042459799
14.06683625,-0.013957263,-0.014064719,0.029295135,0.035367025
14.07685725,-0.010256564,-0.017744015,0.017621169,0.02702874
14.08687925,0.015283,-0.017511461,0.057440708,0.06196496
14.09690025,-0.000317737,-0.007139496,0.042619185,0.043214214
14.10692225,-0.03537327,-0.013197769,0.022110661,0.043753065
14.11694325,0.002760534,0.009598515,0.02570436,0.027576551
14.12696525,0.048441569,0.030826649,0.016425413,0.059721538
14.13698625,-0.027043884,0.026300091,0.029300398,0.047765885
14.14700825,-0.011389988,0.030543424,0.014031563,0.03548968
14.15702925,0.022796101,0.022027037,0.032744408,0.045574651
14.16705125,-0.048624778,0.016176057,0.042922071,0.066845629
14.17707225,-0.011095644,0.010886611,0.031390777,0.035028739
14.18709425,0.037903909,0.011225558,0.04860498,0.062651125
14.19711525,-0.023656112,0.021416688,-0.008579035,0.033043699
14.20713725,-0.057946346,0.028667016,0.018062634,0.067125521
14.21715825,0.047977373,0.010313054,0.035425356,0.060523906
14.22718025,0.024858195,-0.004127303,0.049794888,0.055807664
14.23720125,-0.051955832,-0.026529146,0.034975705,0.06801841
14.24722325,-0.018214716,-0.032950485,0.017311851,0.04143924
14.25724425,0.042454627,-0.043363874,0.023601701,0.065114217
14.26726625,-0.029808685,-0.038746346,0.016716605,0.051665094
14.27728725,-0.069444863,-0.057873182,0.039020809,0.098460742
14.28730925,0.027353302,-0.038299043,0.034380459,0.058284096
14.29733025,0.04492493,-0.03925404,0.030190344,0.06686244
14.30735225,-0.03137409,-0.019391048,0.020310304,0.042105281
14.31737325,-0.023920434,-0.013299711,0.01791353,0.032710305
14.32739525,-0.007533717,-0.007143415,0.017163917,0.020059544
14.33741625,0.003176294,0.013693393,0.017163332,0.022185081
14.34743825,-0.006133958,0.026316801,0.033329714,0.042907683
14.35745925,-0.01883559,0.035299814,0.050844464,0.064699427
14.36748125,-0.037574866,0.04041146,0.028988741,0.062332204
14.37750225,0.01274529,0.049333571,0.028090609,0.058183554
14.38752425,0.030694251,0.032366988,0.036625205,0.057716242
14.39754525,-0.023243674,0.029601611,0.048452368,0.061352716
14.40756725,-0.020429112,0.044337344,0.032587118,0.058694709
14.41758825,-0.009909697,0.048289084,0.005046147,0.049553016
14.42761025,-0.047950243,0.013492551,0.015074707,0.052043458
14.43763125,-0.014309923,-0.007277965,0.036480194,0.039856583
14.44765325,0.067314901,-0.019116585,0.053545293,0.088112644
14.45767425,-0.020146737,-0.013753008,0.046208206,0.052251646
14.46769625,-0.066428184,-0.02519187,0.023902248,0.074957664
14.47771825,0.03382924,-0.034568172,0.010277651,0.049447003
14.48773925,0.028249658,-0.028756159,0.00922866,0.041353694
14.49776125,-0.031210281,-0.027604038,-0.011877449,0.043325955
14.50778225,-0.019055121,-0.01814381,0.012669162,0.029202793
14.51780325,-0.048652626,-0.015989778,0.009074294,0.052010516
14.52782525,0.007515061,-0.010455836,0.049041182,0.050703434
14.53784725,0.046552128,-0.003846975,0.04230519,0.063020861
14.54786825,-0.033917158,0.007315314,0.028235035,0.044733708
14.55789025,-0.044718688,0.029008421,0.00428484,0.053475315
14.56791125,-0.003064832,0.027171719,-0.012782013,0.030184025
14.57793325,0.014145621,0.034360057,0.039461689,0.05420274
14.58795425,0.004355472,0.041883012,0.031379083,0.052514795
14.59797625,-0.025816348,0.025278317,0.053083363,0.064213087
14.60799725,-0.000848011,0.013803157,0.014613361,0.020119557
14.61801925,-0.003285212,0.003106132,0.031227055,0.031552649
14.62804025,-0.045750173,-0.001093237,0.017453354,0.048978496
14.63806225,0.031977988,-0.015216255,0.050834523,0.061953813
14.64808325,0.015319431,-0.003552978,0.020447128,0.025795226
14.65810525,-0.087753989,-0.009612156,0.031672613,0.093788648
14.66812783,-0.040905111,-0.009736053,0.017600704,0.045582931
14.67814983,0.048337986,-0.01255621,0.018500006,0.053258516
14.68817083,-0.014127019,-0.020731193,0.002336547,0.025195526
14.69819283,-0.05554679,-0.028931027,0.025238922,0.067523725
14.70821383,-0.015908122,-0.017558339,0.045296625,0.051118958
14.71823583,0.042995847,-0.019540116,0.049338221,0.068298748
14.72825683,0.021907457,-0.034666232,0.034669896,0.053699963
14.73827883,-0.049671453,-0.020378826,-0.001555359,0.053711907
14.74829983,-0.044656757,-0.014211201,-0.007693182,0.047490728
14.75832183,0.037118134,-0.020181994,0.040506002,0.058530376
14.76834283,0.033790977,-0.000693882,0.013713475,0.036474251
14.77836483,-0.045550011,0.013967902,0.048292154,0.067838322
14.78838583,-0.052504063,0.022210795,0.015810286,0.05916047
14.79840783,0.027760035,0.029505416,0.048745313,0.063382132
14.80842883,0.029273784,0.052103113,0.030337694,0.067022865
14.81845083,-0.044191803,0.045584226,0.028992834,0.06979557
14.82847183,-0.006214978,0.047567218,0.006841827,0.048456958
14.83849383,0.009803053,0.039728888,0.02869755,0.049980334
14.84851483,-0.011841283,0.05813173,0.030042994,0.066498838
14.85853683,0.007409144,0.057728774,0.047106923,0.074877026
14.86855783,-0.003446865,0.040903457,0.001898006,0.041092288
14.87857983,-0.051807541,0.02734656,0.029586911,0.065629574
14.88860083,-0.014062805,-0.005413124,0.022547448,0.027119215
14.89862283,0.040075076,-0.017732851,0.053829467,0.069412371
14.90864383,-0.019694761,-0.005129927,0.004129888,0.020766698
14.91866583,-0.029444609,-0.020703328,0.025235413,0.043959514
14.92868683,0.008780736,-0.03125979,0.014606929,0.035603907
14.93870883,-0.019047141,-0.021360171,0.019844865,0.034826271
14.94872983,-0.024023235,-0.046278035,0.007720664,0.05271035
14.95875183,-0.002951537,-0.054494533,0.037806342,0.0663904
14.96877283,-0.048539852,-0.062476321,0.032415794,0.085499658
14.97879483,-0.013463497,-0.05281556,0.081812487,0.09830581
14.98881583,0.045047676,-0.045098734,0.041994703,0.076333112
14.99883783,-0.01973967,-0.053450979,-0.000216932,0.056979898
15.00885883,-0.036898261,-0.035890347,0.015202761,0.053672363
15.01888083,-0.018958665,-0.038475501,0.018945563,0.046890613
15.02890183,-0.012285027,-0.036593685,0.067296774,0.077581412
15.03892383,0.007037782,-0.026452493,0.032122849,0.04220358
15.04894483,-0.011219436,-0.020610311,0.008023549,0.02479996
15.05896683,-0.019785996,-0.012274813,-0.019820307,0.03057779
15.06898783,0.037160143,-0.000291557,0.006526077,0.037729973
15.07900983,0.039770417,0.022396398,0.037063746,0.05879631
15.08903083,-0.020557654,0.058201147,0.07927655,0.100472693
15.09905283,-0.044083657,0.089765413,0.043350087,0.108997378
15.10907383,-0.06026002,0.092925778,-0.018928022,0.11235987
15.11909583,-0.089566727,0.111565213,-0.110694224,0.180892804
15.12911683,0.091690243,0.131602552,0.055463764,0.169713174
15.13913883,0.204701262,0.108516895,0.077469175,0.244294896
15.14915983,-0.065969319,0.086726889,0.138232271,0.176016094
15.15918183,-0.247926018,0.017627071,0.139418671,0.284983491
15.16920283,0.089026855,-0.00855592,-0.038715,0.097456841
15.17922483,0.076585227,-0.02002062,-0.089911466,0.119792295
15.18924583,-0.195538493,-0.015776135,-0.067157611,0.207350749
15.19926783,-0.043251343,-0.048803383,0.114569174,0.131827708
15.20928883,0.137087405,-0.058882677,0.057088705,0.159747446
15.21931083,0.018226246,-0.05298015,0.075951238,0.094380522
15.22933183,-0.109645617,-0.063351969,-0.030628885,0.130283391
15.23935383,0.003492862,-0.074280232,-0.036771385,0.082957144
15.24937483,0.12208535,-0.064445727,-0.013121737,0.138673228
15.25939683,0.044540946,-0.030086126,0.058427718,0.079390611
15.26941783,-0.14878253,-0.004242155,0.070689329,0.164776268
15.27943983,-0.051731285,-0.002201733,0.075914986,0.091891559
15.28946183,0.14357204,0.023695549,0.054503651,0.1553868
15.29948283,0.06349497,0.036074123,-0.067647023,0.099544328
15.30950483,-0.198869999,0.030252964,0.017822898,0.201945968
15.31952583,-0.194421693,0.037717172,-0.033522087,0.200863412
15.32954783,0.075092767,0.036252043,0.165414222,0.185243081
15.33956883,0.098903076,0.05163276,0.078298311,0.136302553
15.34959083,-0.084428111,0.015164461,0.115124075,0.143567474
15.35961183,-0.094002187,0.012548463,-0.095789087,0.134794007
15.36963383,0.017313779,0.019170572,-0.01286329,0.028857269
15.37965483,0.074823,0.007834748,-0.013911695,0.076507515
15.38967683,0.063499049,0.000617758,0.10419329,0.122019476
15.39969783,-0.062388727,-0.009025543,0.082484917,0.103815101
15.40971983,-0.039240299,0.00603418,0.055834478,0.068510592
15.41974083,0.030133578,-0.001310982,0.0070342,0.030971457
15.42976283,-0.018850256,-0.017795051,-0.082932229,0.086889301
15.43978383,-0.048084313,-0.009313007,0.013166175,0.050716678
15.44980583,0.02666564,-0.013264957,0.00807559,0.030858234
15.45982683,0.021699127,0.001019225,0.135457183,0.13718797
15.46984883,-0.044734251,0.003475192,0.015854141,0.047587645
15.47986983,-0.014046366,-8.59998E-05,0.047886357,0.049904018
15.48989183,-0.020656258,0.023246392,-0.070668279,0.077208039
15.49991283,-0.059699432,0.027555872,0.021391454,0.06914436
15.50993483,0.052511889,0.005577193,0.004478382,0.052996787
15.51995583,0.044135117,0.005224177,0.102227456,0.111470415
15.52997783,-0.064309651,-0.002112453,0.077079166,0.100406133
15.53999883,-0.052833851,0.000786688,0.072586166,0.089781881
15.55002083,0.016434139,-0.008271225,-0.015283452,0.023918152
15.56004183,0.027347309,-0.017311422,-0.001813806,0.032416825
15.57006383,-0.009852714,-0.018631815,-0.045673771,0.050302225
15.58008483,-0.018449185,-0.032197136,0.044438839,0.057895064
15.59010683,-0.009212364,-0.04320292,0.057610862,0.072597323
15.60012783,-0.050328095,-0.026078929,0.069435101,0.089634039
15.61014983,-0.073559855,-0.048458644,0.036502998,0.095350728
15.62017083,-0.022456104,-0.05228636,0.009110547,0.057629351
15.63019283,0.074917186,-0.0443449,-0.016034235,0.08852204
15.64021383,-0.016124195,-0.044669585,0.005672969,0.047828277
15.65023583,-0.039184851,-0.038913832,0.052826085,0.076422079
15.66025683,0.015099178,-0.018486968,0.071688618,0.075557998
15.67027712,0.054325626,-0.010004394,0.055522821,0.078320784
15.68029812,-0.031758768,0.005048194,0.005975854,0.032708018
15.69032012,-0.088112387,0.022074865,0.011962234,0.091619798
15.70034113,-0.002139028,0.014356586,-0.017828745,0.022990241
15.71036312,0.058629762,0.017066095,0.029322617,0.067738589
15.72038412,0.021429337,0.039877134,0.051327444,0.068439088
15.73040613,-0.047117997,0.048173912,0.058510748,0.089243146
15.74042712,-0.059410004,0.055344664,0.043541291,0.092132646
15.75044912,-0.016865179,0.055740347,-0.007801355,0.05875612
15.76047012,-0.001337418,0.064753583,-0.00794929,0.065253401
15.77049212,-0.038597608,0.044479505,-0.003157496,0.058976024
15.78051313,-0.022340391,0.006840493,0.057767567,0.062313539
15.79053512,0.007462029,-0.001596655,0.080072356,0.08043515
15.80055613,-0.018113749,-0.002526883,0.053725972,0.056753617
15.81057813,-0.012270373,-0.007022634,0.01765099,0.02261497
15.82059912,0.031887752,-0.014811335,-0.005699866,0.035618715
15.83062112,-0.005328529,-0.028129155,-0.000909827,0.028643854
15.84064212,-0.053907624,-0.026635684,0.011662272,0.061249491
15.85066412,-0.001991738,-0.030756875,0.046838536,0.056069607
15.86068512,0.01517114,-0.030415124,0.049682622,0.060196397
15.87070712,-0.043675522,-0.025261086,0.044891998,0.067534918
15.88072813,-0.009483901,-0.004036991,0.037706355,0.039089779
15.89075013,0.026115367,0.023467389,-0.002702583,0.035214126
15.90077112,-0.056676065,0.053573834,-0.095502573,0.123300745
15.91079312,-0.042107024,0.129328606,0.007787322,0.136233374
15.92081412,0.190235141,0.130173364,0.106879501,0.254082155
15.93083612,-0.031202093,-0.026036153,0.327066346,0.32958132
15.94085712,-0.263083244,-0.111402843,0.168088154,0.331477019
